age,placement_id,the_date,house_id,farm_id,temperature_min,humidity_morning,daily_weight,daily_first_feed_intake,daily_second_feed_intake,daily_mortality,daily_loss,total_meds,birds_density,season_encoded
25,241,2023-02-16,7,1,25.0,55.0,1260.0,0.0,0.0,35.0,35.0,0.0,24261.0,2
26,241,2023-02-17,7,1,25.0,53.0,1350.0,0.0,0.0,30.0,30.0,16.0,25937.678571428572,2
27,241,2023-02-18,7,1,24.0,54.0,1450.0,0.0,0.0,35.0,35.0,0.0,27807.20238095238,2
28,241,2023-02-19,7,1,24.0,50.0,1584.0,0.0,0.0,40.0,40.0,0.0,30310.97142857143,2
29,241,2023-02-20,7,1,23.0,47.0,1650.0,0.0,0.0,55.0,55.0,0.0,31495.35714285714,2
30,241,2023-02-21,7,1,23.0,59.0,1780.0,0.0,0.0,70.0,70.0,5.0,33860.26190476191,2
0,242,2023-01-22,8,1,30.0,41.0,40.0,0.0,0.0,0.0,0.0,0.0,809.5238095238095,2
1,242,2023-01-23,8,1,30.0,41.0,55.0,0.0,0.0,75.0,75.0,0.0,1113.095238095238,2
2,242,2023-01-24,8,1,29.0,42.0,75.0,0.0,0.0,50.0,50.0,0.0,1511.1607142857142,2
3,242,2023-01-25,8,1,29.0,48.0,95.0,0.0,0.0,27.0,27.0,0.0,1908.482142857143,2
4,242,2023-01-26,8,1,30.0,49.0,115.0,0.0,0.0,25.0,25.0,19.0,2306.5714285714284,2
5,242,2023-01-27,8,1,28.0,44.0,140.0,0.0,0.0,20.0,20.0,0.0,2803.8333333333335,2
6,242,2023-01-28,8,1,28.0,49.0,160.0,0.0,0.0,25.0,25.0,11.0,3200.5714285714284,2
7,242,2023-01-29,8,1,28.0,50.0,188.0,0.0,0.0,20.0,20.0,2.0,3755.0761904761903,2
8,242,2023-01-30,8,1,28.0,50.0,220.0,0.0,0.0,45.0,45.0,0.0,4389.0,2
9,242,2023-01-31,8,1,28.0,45.0,265.0,0.0,0.0,50.0,50.0,0.0,5272.553571428572,2
10,242,2023-02-01,8,1,28.0,50.0,290.0,0.0,0.0,30.0,30.0,0.0,5752.702380952381,2
11,242,2023-02-02,8,1,26.0,54.0,328.0,0.0,0.0,30.0,30.0,0.0,6494.7904761904765,2
12,242,2023-02-03,8,1,27.0,53.0,370.0,0.0,0.0,27.0,27.0,0.0,7313.226190476191,2
13,242,2023-02-04,8,1,27.0,52.0,420.0,0.0,0.0,27.0,27.0,12.0,8288.0,2
14,242,2023-02-05,8,1,27.0,54.0,455.0,0.0,0.0,25.0,25.0,6.0,8964.041666666666,2
15,242,2023-02-06,8,1,27.0,47.0,525.0,0.0,0.0,25.0,25.0,0.0,10327.5,2
16,242,2023-02-07,8,1,26.0,49.0,596.0,0.0,0.0,22.0,22.0,0.0,11706.433333333332,2
17,242,2023-02-08,8,1,26.0,49.0,673.0,0.0,0.0,35.0,90.0,17.0,13201.215476190477,2
18,242,2023-02-09,8,1,26.0,49.0,743.0,0.0,0.0,40.0,40.0,0.0,14494.691666666668,2
19,242,2023-02-10,8,1,27.0,46.0,820.0,0.0,0.0,30.0,30.0,0.0,15957.785714285714,2
20,242,2023-02-11,8,1,26.0,48.0,895.0,0.0,0.0,30.0,30.0,24.0,17385.375,2
21,242,2023-02-12,8,1,26.0,49.0,980.0,0.0,0.0,30.0,30.0,0.0,19001.5,2
22,242,2023-02-13,8,1,26.0,55.0,1054.0,0.0,0.0,30.0,30.0,0.0,20398.664285714287,2
23,242,2023-02-14,8,1,26.0,49.0,1130.0,0.0,0.0,35.0,35.0,34.0,21829.178571428572,2
24,242,2023-02-15,8,1,25.0,55.0,1211.0,0.0,0.0,30.0,30.0,0.0,23343.466666666667,2
25,242,2023-02-16,8,1,25.0,56.0,1300.0,0.0,0.0,30.0,30.0,0.0,25012.619047619046,2
26,242,2023-02-17,8,1,25.0,55.0,1400.0,0.0,0.0,37.0,37.0,16.0,26886.666666666668,2
27,242,2023-02-18,8,1,24.0,54.0,1480.0,0.0,0.0,35.0,35.0,0.0,28357.85714285714,2
28,242,2023-02-19,8,1,24.0,53.0,1551.0,0.0,0.0,40.0,40.0,0.0,29653.64285714286,2
29,242,2023-02-20,8,1,23.0,51.0,1640.0,0.0,0.0,60.0,60.0,0.0,31277.14285714286,2
30,242,2023-02-21,8,1,23.0,61.0,1720.0,0.0,0.0,65.0,65.0,27.0,32680.0,2
0,243,2023-01-22,9,1,30.0,36.0,41.0,0.0,0.0,0.0,0.0,0.0,878.5714285714286,2
1,243,2023-01-23,9,1,30.0,36.0,50.0,0.0,0.0,110.0,110.0,0.0,1071.4285714285713,2
2,243,2023-01-24,9,1,29.0,40.0,68.0,0.0,0.0,95.0,95.0,0.0,1448.2380952380952,2
3,243,2023-01-25,9,1,29.0,50.0,85.0,0.0,0.0,85.0,85.0,0.0,1800.6845238095239,2
4,243,2023-01-26,9,1,30.0,48.0,100.0,0.0,0.0,75.0,75.0,20.0,2108.3333333333335,2
5,243,2023-01-27,9,1,28.0,45.0,115.0,0.0,0.0,70.0,70.0,0.0,2414.315476190476,2
6,243,2023-01-28,9,1,28.0,49.0,125.0,0.0,0.0,55.0,55.0,11.0,2613.839285714286,2
7,243,2023-01-29,9,1,28.0,53.0,178.0,0.0,0.0,65.0,65.0,3.0,3710.4523809523807,2
8,243,2023-01-30,9,1,28.0,52.0,210.0,0.0,0.0,65.0,65.0,0.0,4361.25,2
9,243,2023-01-31,9,1,28.0,50.0,245.0,0.0,0.0,60.0,60.0,0.0,5069.166666666667,2
10,243,2023-02-01,9,1,28.0,47.0,302.0,0.0,0.0,50.0,50.0,0.0,6226.952380952381,2
11,243,2023-02-02,9,1,26.0,52.0,347.0,0.0,0.0,47.0,47.0,0.0,7134.1547619047615,2
12,243,2023-02-03,9,1,27.0,54.0,396.0,0.0,0.0,40.0,40.0,0.0,8119.414285714286,2
13,243,2023-02-04,9,1,27.0,51.0,444.0,0.0,0.0,40.0,40.0,12.0,9082.442857142858,2
14,243,2023-02-05,9,1,27.0,53.0,491.0,0.0,0.0,42.0,42.0,7.0,10020.491666666667,2
15,243,2023-02-06,9,1,27.0,50.0,550.0,0.0,0.0,42.0,42.0,1.0,11197.083333333334,2
16,243,2023-02-07,9,1,26.0,52.0,616.0,0.0,0.0,33.0,33.0,0.0,12509.933333333332,2
17,243,2023-02-08,9,1,26.0,56.0,740.0,0.0,0.0,35.0,35.0,18.0,14999.095238095239,2
18,243,2023-02-09,9,1,26.0,52.0,821.0,0.0,0.0,35.0,35.0,0.0,16606.67976190476,2
19,243,2023-02-10,9,1,27.0,50.0,836.0,0.0,0.0,33.0,33.0,0.0,16875.257142857143,2
20,243,2023-02-11,9,1,26.0,50.0,967.0,0.0,0.0,30.0,30.0,49.0,19481.59642857143,2
21,243,2023-02-12,9,1,26.0,53.0,1022.0,0.0,0.0,32.0,32.0,0.0,20553.15,2
22,243,2023-02-13,9,1,26.0,54.0,1032.0,0.0,0.0,33.0,33.0,3.0,20714.942857142858,2
23,243,2023-02-14,9,1,26.0,53.0,1260.0,0.0,0.0,40.0,40.0,29.0,25242.0,2
24,243,2023-02-15,9,1,25.0,57.0,1348.0,0.0,0.0,45.0,45.0,0.0,26940.742857142857,2
25,243,2023-02-16,9,1,25.0,57.0,1480.0,0.0,0.0,40.0,40.0,0.0,29499.571428571428,2
26,243,2023-02-17,9,1,25.0,57.0,1552.0,0.0,0.0,40.0,40.0,17.0,30860.780952380952,2
27,243,2023-02-18,9,1,24.0,59.0,1650.0,0.0,0.0,55.0,55.0,0.0,32730.89285714286,2
28,243,2023-02-19,9,1,24.0,53.0,1750.0,0.0,0.0,50.0,50.0,0.0,34600.0,2
29,243,2023-02-20,9,1,23.0,54.0,1800.0,0.0,0.0,55.0,55.0,0.0,35481.42857142857,2
30,243,2023-02-21,9,1,23.0,66.0,1750.0,0.0,0.0,60.0,60.0,2.0,34381.25,2
0,244,2023-01-22,10,1,30.0,38.0,40.0,0.0,0.0,0.0,0.0,0.0,790.4761904761905,2
1,244,2023-01-23,10,1,30.0,38.0,55.0,0.0,0.0,70.0,70.0,0.0,1086.904761904762,2
2,244,2023-01-24,10,1,29.0,41.0,75.0,0.0,0.0,60.0,60.0,0.0,1475.892857142857,2
3,244,2023-01-25,10,1,29.0,50.0,95.0,0.0,0.0,70.0,70.0,0.0,1862.6785714285713,2
4,244,2023-01-26,10,1,30.0,46.0,115.0,0.0,0.0,20.0,20.0,19.0,2245.2380952380954,2
5,244,2023-01-27,10,1,28.0,40.0,140.0,0.0,0.0,20.0,20.0,0.0,2730.0,2
6,244,2023-01-28,10,1,28.0,49.0,165.0,0.0,0.0,30.0,30.0,11.0,3213.5714285714284,2
7,244,2023-01-29,10,1,28.0,52.0,191.0,0.0,0.0,35.0,35.0,2.0,3713.1309523809523,2
8,244,2023-01-30,10,1,28.0,53.0,220.0,0.0,0.0,50.0,50.0,0.0,4267.738095238095,2
9,244,2023-01-31,10,1,28.0,47.0,253.0,0.0,0.0,45.0,45.0,0.0,4892.839285714285,2
10,244,2023-02-01,10,1,28.0,51.0,292.0,0.0,0.0,35.0,35.0,0.0,5631.428571428572,2
11,244,2023-02-02,10,1,26.0,55.0,327.0,0.0,0.0,25.0,25.0,0.0,6292.803571428572,2
12,244,2023-02-03,10,1,27.0,53.0,370.0,0.0,0.0,25.0,25.0,0.0,7109.285714285715,2
13,244,2023-02-04,10,1,27.0,55.0,415.0,0.0,0.0,30.0,30.0,12.0,7961.577380952381,2
14,244,2023-02-05,10,1,27.0,53.0,460.0,0.0,0.0,25.0,25.0,6.0,8808.452380952382,2
15,244,2023-02-06,10,1,27.0,50.0,514.0,0.0,0.0,30.0,30.0,0.0,9827.190476190477,2
16,244,2023-02-07,10,1,26.0,57.0,570.0,0.0,0.0,25.0,25.0,0.0,10877.5,2
17,244,2023-02-08,10,1,26.0,53.0,635.0,0.0,0.0,30.0,100.0,19.0,12099.017857142857,2
18,244,2023-02-09,10,1,26.0,51.0,735.0,0.0,0.0,42.0,42.0,0.0,13916.875,2
19,244,2023-02-10,10,1,27.0,56.0,820.0,0.0,0.0,25.0,25.0,0.0,15485.309523809523,2
20,244,2023-02-11,10,1,26.0,50.0,873.0,0.0,0.0,25.0,25.0,24.0,16460.207142857143,2
21,244,2023-02-12,10,1,26.0,54.0,940.0,0.0,0.0,25.0,25.0,0.0,17695.5,2
22,244,2023-02-13,10,1,26.0,35.0,985.0,0.0,0.0,30.0,30.0,0.0,18513.309523809523,2
23,244,2023-02-14,10,1,26.0,58.0,1076.0,0.0,0.0,25.0,25.0,19.0,20185.24761904762,2
24,244,2023-02-15,10,1,25.0,61.0,1075.0,0.0,0.0,25.0,25.0,0.0,20134.494047619046,2
25,244,2023-02-16,10,1,25.0,56.0,1225.0,0.0,0.0,35.0,35.0,0.0,22907.5,2
26,244,2023-02-17,10,1,25.0,60.0,1341.0,0.0,0.0,35.0,35.0,17.0,25020.825,2
27,244,2023-02-18,10,1,24.0,59.0,1290.0,0.0,0.0,60.0,60.0,0.0,24015.5,2
28,244,2023-02-19,10,1,24.0,57.0,1400.0,0.0,0.0,85.0,85.0,0.0,25963.333333333332,2
29,244,2023-02-20,10,1,23.0,53.0,1450.0,0.0,0.0,95.0,95.0,0.0,26743.869047619046,2
30,244,2023-02-21,10,1,23.0,65.0,1530.0,0.0,0.0,95.0,95.0,2.0,28046.35714285714,2
0,265,2023-01-27,65,8,33.5,35.0,43.0,1000.0,0.0,20.0,20.0,1.0,936.4124056999161,2
1,265,2023-01-28,65,8,33.5,34.0,47.0,500.0,0.0,95.0,95.0,1.0,1022.7326068734284,2
2,265,2023-01-29,65,8,33.0,50.0,70.0,400.0,0.0,65.0,65.0,1.0,1517.644593461861,2
3,265,2023-01-30,65,8,33.0,50.0,85.0,400.0,0.0,45.0,45.0,1.0,1838.2229673093043,2
4,265,2023-01-31,65,8,32.5,49.0,105.0,500.0,0.0,35.0,35.0,1.0,2266.785414920369,2
5,265,2023-02-01,65,8,32.0,50.0,125.0,600.0,0.0,35.0,55.0,2.0,2694.886839899413,2
6,265,2023-02-02,65,8,32.0,50.0,150.0,600.0,0.0,35.0,50.0,5.0,3226.948868398994,2
7,265,2023-02-03,65,8,31.5,50.0,180.0,700.0,0.0,45.0,65.0,8.0,3864.7946353730094,2
8,265,2023-02-04,65,8,31.0,50.0,220.0,850.0,0.0,55.0,55.0,8.0,4711.651299245599,2
9,265,2023-02-05,65,8,31.0,52.0,260.0,1000.0,0.0,55.0,55.0,8.0,5556.328583403185,2
10,265,2023-02-06,65,8,30.0,50.0,319.13000000000005,1100.0,0.0,35.0,35.0,0.0,6805.253310980722,2
11,265,2023-02-07,65,8,30.0,49.0,340.0,1300.0,0.0,35.0,35.0,55000.0,7240.318524727578,2
12,265,2023-02-08,65,8,30.0,46.0,390.0,1350.0,0.0,35.0,45.0,27500.0,8293.629505448449,2
13,265,2023-02-09,65,8,30.0,50.0,440.0,1600.0,0.0,35.0,35.0,0.0,9340.318524727578,2
14,265,2023-02-10,65,8,29.5,45.0,490.0,1650.0,0.0,25.0,25.0,10.0,10387.34283319363,2
15,265,2023-02-11,65,8,29.0,41.0,560.0,1900.0,0.0,35.0,35.0,10.0,11859.513830678961,2
16,265,2023-02-12,65,8,29.0,46.0,630.0,2100.0,0.0,35.0,35.0,11.0,13323.470243084661,2
17,265,2023-02-13,65,8,28.5,55.0,700.0,2200.0,0.0,25.0,25.0,6.0,14783.319362950544,2
18,265,2023-02-14,65,8,28.5,50.0,760.0,2300.0,0.0,25.0,25.0,5.0,16034.534786253143,2
19,265,2023-02-15,65,8,28.0,55.0,850.0,2500.0,0.0,30.0,30.0,5.0,17915.549036043587,2
20,265,2023-02-16,65,8,27.5,53.0,930.0,2600.0,0.0,35.0,35.0,15.0,19578.331936295053,2
21,265,2023-02-17,65,8,27.5,57.0,1030.0,2800.0,0.0,25.0,25.0,15.0,21653.31098072087,2
22,265,2023-02-18,65,8,27.0,53.0,1130.0,2750.0,0.0,30.0,30.0,16.0,23731.894383906118,2
23,265,2023-02-19,65,8,26.5,52.0,1230.0,2750.0,0.0,35.0,35.0,16.0,25801.13160100587,2
24,265,2023-02-20,65,8,26.0,52.0,1280.0,2850.0,0.0,35.0,35.0,16.0,26812.405699916177,2
25,265,2023-02-21,65,8,26.0,60.0,1370.0,3000.0,0.0,35.0,35.0,14.0,28657.460184409054,2
26,265,2023-02-22,65,8,25.5,60.0,1450.0,3300.0,0.0,35.0,35.0,14.0,30288.3487007544,2
27,265,2023-02-23,65,8,25.0,62.0,1550.0,3100.0,0.0,25.0,25.0,14.0,32331.726739312657,2
28,265,2023-02-24,65,8,24.5,65.0,1650.0,3250.0,0.0,35.0,35.0,0.0,34383.067896060355,2
29,265,2023-02-25,65,8,24.0,66.0,1750.0,3350.0,0.0,35.0,35.0,0.0,36415.54903604359,2
30,265,2023-02-26,65,8,23.0,69.0,1840.0,3500.0,0.0,35.0,35.0,0.0,38234.367141659684,2
0,267,2023-01-27,67,8,33.5,38.0,47.0,1000.0,0.0,30.0,30.0,1.0,1176.7728415758593,2
1,267,2023-01-28,67,8,33.5,34.0,50.0,500.0,0.0,175.0,175.0,1.0,1250.6286672254819,2
2,267,2023-01-29,67,8,33.0,50.0,75.0,400.0,0.0,85.0,85.0,1.0,1864.9413243922884,2
3,267,2023-01-30,67,8,33.0,50.0,90.0,400.0,0.0,55.0,55.0,1.0,2231.5171835708297,2
4,267,2023-01-31,67,8,32.5,50.0,108.0,600.0,0.0,55.0,55.0,1.0,2672.8415758591786,2
5,267,2023-02-01,67,8,32.0,50.0,128.0,650.0,0.0,45.0,65.0,2.0,3161.911148365465,2
6,267,2023-02-02,67,8,32.0,50.0,151.0,750.0,0.0,45.0,65.0,5.0,3721.839899413244,2
7,267,2023-02-03,67,8,31.5,50.0,170.0,750.0,0.0,65.0,90.0,8.0,4180.888516345348,2
8,267,2023-02-04,67,8,31.0,50.0,200.0,850.0,0.0,65.0,65.0,8.0,4903.60435875943,2
9,267,2023-02-05,67,8,31.0,53.0,240.0,1000.0,0.0,55.0,55.0,8.0,5871.248952221291,2
10,267,2023-02-06,67,8,30.0,53.0,330.40000000000003,1100.0,0.0,45.0,45.0,0.0,8067.520536462701,2
11,267,2023-02-07,67,8,30.0,55.0,320.0,1350.0,0.0,25.0,25.0,60000.0,7801.508801341157,2
12,267,2023-02-08,67,8,30.0,58.0,360.0,1500.0,0.0,30.0,30.0,30000.0,8769.153394803017,2
13,267,2023-02-09,67,8,30.0,57.0,400.0,1600.0,0.0,25.0,25.0,0.0,9733.44509639564,2
14,267,2023-02-10,67,8,29.5,55.0,450.0,1700.0,0.0,30.0,30.0,10.0,10940.695725062867,2
15,267,2023-02-11,67,8,29.0,52.0,510.0,1900.0,0.0,35.0,35.0,10.0,12386.630343671417,2
16,267,2023-02-12,67,8,29.0,53.0,590.0,2100.0,0.0,30.0,30.0,11.0,14312.321877619446,2
17,267,2023-02-13,67,8,28.5,54.0,650.0,2200.0,0.0,35.0,35.0,6.0,15751.46689019279,2
18,267,2023-02-14,67,8,28.5,52.0,740.0,2400.0,0.0,35.0,35.0,5.0,17910.72925398156,2
19,267,2023-02-15,67,8,28.0,54.0,830.0,2500.0,0.0,25.0,25.0,5.0,20064.71081307628,2
20,267,2023-02-16,67,8,27.5,56.0,910.0,2600.0,0.0,35.0,35.0,15.0,21979.58927074602,2
21,267,2023-02-17,67,8,27.5,59.0,1020.0,2850.0,0.0,25.0,25.0,15.0,24606.538139145014,2
22,267,2023-02-18,67,8,27.0,57.0,1100.0,2700.0,0.0,35.0,35.0,16.0,26513.41156747695,2
23,267,2023-02-19,67,8,26.5,58.0,1200.0,2780.0,0.0,30.0,30.0,16.0,28888.516345347864,2
24,267,2023-02-20,67,8,26.0,53.0,1270.0,2750.0,0.0,35.0,35.0,16.0,30541.743503772002,2
25,267,2023-02-21,67,8,26.0,57.0,1330.0,2850.0,0.0,25.0,25.0,14.0,31945.641240569992,2
26,267,2023-02-22,67,8,25.5,64.0,1450.0,3200.0,0.0,35.0,35.0,14.0,34797.569153394805,2
27,267,2023-02-23,67,8,25.0,65.0,1520.0,3000.0,0.0,25.0,25.0,14.0,36432.858340318526,2
28,267,2023-02-24,67,8,24.5,65.0,1600.0,3250.0,0.0,45.0,45.0,0.0,38316.84828164292,2
29,267,2023-02-25,67,8,24.0,65.0,1700.0,3550.0,0.0,45.0,45.0,0.0,40647.52724224644,2
30,267,2023-02-26,67,8,23.0,70.0,1800.0,3600.0,0.0,65.0,65.0,0.0,42970.66219614418,2
0,268,2023-01-27,68,8,33.5,40.0,47.0,1000.0,0.0,25.0,25.0,1.0,1201.599409448819,2
1,268,2023-01-28,68,8,33.5,35.0,50.0,500.0,0.0,175.0,175.0,1.0,1277.0669291338584,2
2,268,2023-01-29,68,8,33.0,50.0,73.0,400.0,0.0,95.0,95.0,1.0,1851.9438976377953,2
3,268,2023-01-30,68,8,33.0,50.0,85.0,350.0,0.0,75.0,75.0,1.0,2148.4251968503936,2
4,268,2023-01-31,68,8,32.52,50.0,103.0,500.0,0.0,45.0,90.0,1.0,2595.7824803149606,2
5,268,2023-02-01,68,8,32.0,52.0,123.0,600.0,0.0,45.0,45.0,2.0,3088.922244094488,2
6,268,2023-02-02,68,8,32.0,50.0,145.0,650.0,0.0,40.0,40.0,5.0,3634.990157480315,2
7,268,2023-02-03,68,8,31.5,50.0,165.0,650.0,0.0,55.0,55.0,8.0,4129.872047244095,2
8,268,2023-02-04,68,8,31.0,50.0,200.0,700.0,0.0,55.0,55.0,8.0,4995.078740157481,2
9,268,2023-02-05,68,8,31.0,50.0,240.0,700.0,0.0,45.0,45.0,8.0,5981.102362204724,2
10,268,2023-02-06,68,8,30.0,47.0,307.8,1000.0,0.0,35.0,35.0,0.0,7657.130905511811,2
11,268,2023-02-07,68,8,30.0,48.0,320.0,1300.0,0.0,45.0,45.0,55000.0,7949.606299212598,2
12,268,2023-02-08,68,8,30.0,50.0,370.0,1400.0,0.0,35.0,35.0,27500.0,9175.344488188977,2
13,268,2023-02-09,68,8,30.0,49.0,420.0,1500.0,0.0,35.0,35.0,0.0,10400.787401574804,2
14,268,2023-02-10,68,8,29.5,47.0,460.0,1600.0,0.0,35.0,35.0,10.0,11375.492125984252,2
15,268,2023-02-11,68,8,29.0,46.0,520.0,1650.0,0.0,35.0,35.0,10.0,12841.338582677165,2
16,268,2023-02-12,68,8,29.0,48.0,590.0,1800.0,0.0,35.0,35.0,11.0,14549.655511811023,2
17,268,2023-02-13,68,8,28.5,53.0,650.0,2000.0,0.0,30.0,30.0,6.0,16006.889763779527,2
18,268,2023-02-14,68,8,28.5,53.0,740.0,2200.0,0.0,35.0,35.0,5.0,18201.377952755905,2
19,268,2023-02-15,68,8,28.0,52.0,830.0,2400.0,0.0,35.0,35.0,5.0,20386.466535433072,2
20,268,2023-02-16,68,8,27.5,54.0,910.0,2400.0,0.0,25.0,25.0,15.0,22320.07874015748,2
21,268,2023-02-17,68,8,27.5,57.0,1020.0,2500.0,0.0,25.0,25.0,15.0,24993.01181102362,2
22,268,2023-02-18,68,8,27.0,54.0,1100.0,2550.0,0.0,35.0,35.0,16.0,26926.181102362203,2
23,268,2023-02-19,68,8,26.5,53.0,1180.0,2650.0,0.0,25.0,25.0,16.0,28843.799212598424,2
24,268,2023-02-20,68,8,26.0,52.0,1200.0,2700.0,0.0,30.0,30.0,16.0,29303.149606299212,2
25,268,2023-02-21,68,8,26.0,58.0,1270.0,2650.0,0.0,35.0,35.0,14.0,30975.0,2
26,268,2023-02-22,68,8,25.5,58.0,1380.0,2700.0,0.0,30.0,30.0,14.0,33610.33464566929,2
27,268,2023-02-23,68,8,25.0,62.0,1500.0,2900.0,0.0,25.0,25.0,14.0,36488.68110236221,2
28,268,2023-02-24,68,8,24.5,63.0,1600.0,3000.0,0.0,25.0,25.0,0.0,38881.88976377953,2
29,268,2023-02-25,68,8,24.0,69.0,1750.0,3000.0,0.0,25.0,25.0,0.0,42484.00590551181,2
30,268,2023-02-26,68,8,23.0,69.0,1800.0,3500.0,0.0,35.0,35.0,0.0,43653.54330708661,2
0,304,2023-02-05,131,14,28.0,52.0,40.0,0.0,0.0,0.0,0.0,0.0,903.2579185520362,2
1,304,2023-02-06,131,14,28.0,52.0,52.0,0.0,0.0,85.0,85.0,0.0,1174.235294117647,2
2,304,2023-02-07,131,14,28.0,52.0,74.0,0.0,0.0,40.0,58.0,0.0,1666.2835595776771,2
3,304,2023-02-08,131,14,28.0,52.0,91.0,0.0,0.0,40.0,58.0,0.0,2045.0980392156862,2
4,304,2023-02-09,131,14,28.0,52.0,110.0,0.0,0.0,35.0,52.0,0.0,2467.285067873303,2
5,304,2023-02-10,131,14,28.0,52.0,131.0,0.0,0.0,25.0,42.0,0.0,2933.1749622926095,2
6,304,2023-02-11,131,14,28.0,52.0,153.0,0.0,0.0,35.0,55.0,0.0,3420.923076923077,2
7,304,2023-02-12,131,14,28.0,52.0,178.0,0.0,0.0,37.0,65.0,0.0,3972.5143288084464,2
8,304,2023-02-13,131,14,28.0,52.0,208.0,0.0,0.0,42.0,68.0,0.0,4631.843137254902,2
9,304,2023-02-14,131,14,28.0,52.0,242.0,0.0,0.0,35.0,47.0,0.0,5376.56108597285,2
10,304,2023-02-15,131,14,28.0,52.0,270.0,0.0,0.0,30.0,41.0,0.0,5989.0723981900455,2
11,304,2023-02-16,131,14,28.0,52.0,313.0,0.0,0.0,25.0,35.0,0.0,6933.209653092006,2
12,304,2023-02-17,131,14,28.0,52.0,356.0,0.0,0.0,25.0,31.0,14.0,7876.298642533937,2
13,304,2023-02-18,131,14,28.0,52.0,398.0,0.0,0.0,25.0,25.0,0.0,8796.220211161388,2
14,304,2023-02-19,131,14,28.0,52.0,445.0,0.0,0.0,16.0,26.0,7.0,9826.579939668174,2
15,304,2023-02-20,131,14,28.0,52.0,500.0,0.0,0.0,30.0,30.0,0.0,11031.29713423831,2
16,304,2023-02-21,131,14,28.0,52.0,562.0,0.0,0.0,22.0,29.0,5.0,12386.463046757164,2
17,304,2023-02-22,131,14,28.0,52.0,626.0,0.0,0.0,32.0,32.0,8.0,13783.330316742082,2
18,304,2023-02-23,131,14,28.0,52.0,690.0,0.0,0.0,27.0,37.0,7.0,15175.837104072398,2
19,304,2023-02-24,131,14,28.0,52.0,763.0,0.0,0.0,32.0,32.0,0.0,16760.10633484163,2
20,304,2023-02-25,131,14,28.0,52.0,838.0,0.0,0.0,30.0,30.0,25.0,18387.33785822021,2
21,304,2023-02-26,131,14,28.0,52.0,917.0,0.0,0.0,25.0,25.0,22.0,20100.003770739066,2
22,304,2023-02-27,131,14,28.0,52.0,991.0,0.0,0.0,26.0,26.0,11.0,21703.34841628959,2
23,304,2023-02-28,131,14,28.0,52.0,1076.0,0.0,0.0,31.0,31.0,9.0,23543.788838612367,2
24,304,2023-03-01,131,14,32.4,39.0,1147.0,0.0,0.0,28.0,28.0,0.0,25070.513574660632,4
25,304,2023-03-02,131,14,32.4,39.0,1226.0,0.0,0.0,30.0,30.0,5.0,26771.365007541477,4
26,304,2023-03-03,131,14,32.4,39.0,1314.0,0.0,0.0,31.0,31.0,0.0,28663.235294117647,4
27,304,2023-03-04,131,14,32.4,39.0,1392.0,0.0,0.0,33.0,33.0,0.0,30332.162895927602,4
28,304,2023-03-05,131,14,32.4,39.0,1497.0,0.0,0.0,43.0,43.0,0.0,32582.89366515837,4
29,304,2023-03-06,131,14,32.4,39.0,1566.0,0.0,0.0,72.0,72.0,0.0,34033.927601809955,4
30,304,2023-03-07,131,14,32.4,39.0,1693.0,0.0,0.0,90.0,90.0,0.0,36702.09502262443,4
0,306,2023-02-05,133,14,28.0,52.0,40.0,0.0,0.0,0.0,0.0,0.0,903.1975867269985,2
1,306,2023-02-06,133,14,28.0,52.0,45.0,0.0,0.0,175.0,175.0,0.0,1016.0972850678733,2
2,306,2023-02-07,133,14,28.0,52.0,65.0,0.0,0.0,88.0,111.0,0.0,1459.1176470588234,2
3,306,2023-02-08,133,14,28.0,52.0,79.0,0.0,0.0,51.0,71.0,0.0,1766.7760180995474,2
4,306,2023-02-09,133,14,28.0,52.0,96.0,0.0,0.0,43.0,63.0,0.0,2141.8280542986427,2
5,306,2023-02-10,133,14,28.0,52.0,114.0,0.0,0.0,35.0,65.0,0.0,2538.004524886878,2
6,306,2023-02-11,133,14,28.0,52.0,138.0,0.0,0.0,25.0,40.0,0.0,3065.556561085973,2
7,306,2023-02-12,133,14,28.0,52.0,158.0,0.0,0.0,32.0,62.0,0.0,3505.073906485671,2
8,306,2023-02-13,133,14,28.0,52.0,182.0,0.0,0.0,35.0,52.0,0.0,4028.9803921568628,2
9,306,2023-02-14,133,14,28.0,52.0,217.0,0.0,0.0,35.0,45.0,0.0,4795.274509803921,2
10,306,2023-02-15,133,14,28.0,52.0,244.0,0.0,0.0,28.0,38.0,0.0,5383.641025641025,2
11,306,2023-02-16,133,14,28.0,52.0,271.0,0.0,0.0,28.0,41.0,0.0,5971.605580693816,2
12,306,2023-02-17,133,14,28.0,52.0,301.0,0.0,0.0,38.0,56.0,21.0,6623.361990950226,2
13,306,2023-02-18,133,14,28.0,52.0,324.0,0.0,0.0,30.0,40.0,0.0,7115.782805429864,2
14,306,2023-02-19,133,14,28.0,52.0,373.0,0.0,0.0,35.0,35.0,7.0,8180.683257918552,2
15,306,2023-02-20,133,14,28.0,52.0,419.0,0.0,0.0,30.0,30.0,0.0,9178.501508295625,2
16,306,2023-02-21,133,14,28.0,52.0,472.0,0.0,0.0,25.0,40.0,5.0,10328.826546003016,2
17,306,2023-02-22,133,14,28.0,52.0,529.0,0.0,0.0,25.0,45.0,8.0,11560.20588235294,2
